Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575),1/24,0.0202131865779684,0.0484052625946086,0,0,54.23913043478261,211.60963296162683,C5
GO_Biological_Process_2023,Lipid Translocation (GO:0034204),1/24,0.0202131865779684,0.0484052625946086,0,0,54.23913043478261,211.60963296162683,ABCA4
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Development (GO:0003229),1/25,0.0210470025189844,0.049963753805937,0,0,51.9765625,200.68135849118187,TGFBR3
GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574),1/26,0.0218801506534414,0.051493802830944,0,0,49.895,190.70744238188936,C5
GO_Biological_Process_2023,Positive Regulation Of Immune System Process (GO:0002684),1/27,0.0227126314766075,0.0529961401120842,0,0,47.97355769230769,181.5719549673859,TGFB2
GO_Biological_Process_2023,Fatty Acid Derivative Biosynthetic Process (GO:1901570),1/28,0.0235444454896736,0.0535636134890074,0,0,46.19444444444444,173.1767519855369,ACSS3
GO_Biological_Process_2023,Glycosaminoglycan Metabolic Process (GO:0030203),1/28,0.0235444454896736,0.0535636134890074,0,0,46.19444444444444,173.1767519855369,UGDH
GO_Biological_Process_2023,Primary Neural Tube Formation (GO:0014020),1/28,0.0235444454896736,0.0535636134890074,0,0,46.19444444444444,173.1767519855369,TGFB2
GO_Biological_Process_2023,Tube Closure (GO:0060606),1/29,0.0243755931875056,0.0536656204853955,0,0,44.542410714285715,165.43821595589523,TGFB2
GO_Biological_Process_2023,Response To Alcohol (GO:0097305),1/29,0.0243755931875056,0.0536656204853955,0,0,44.542410714285715,165.43821595589523,TGFBR3
GO_Biological_Process_2023,Response To Steroid Hormone (GO:0048545),1/29,0.0243755931875056,0.0536656204853955,0,0,44.542410714285715,165.43821595589523,TGFB2
GO_Biological_Process_2023,Regulation Of Muscle Contraction (GO:0006937),1/29,0.0243755931875056,0.0536656204853955,0,0,44.542410714285715,165.43821595589523,PLCE1
GO_Biological_Process_2023,Artery Morphogenesis (GO:0048844),1/30,0.0252060750668781,0.0550500679460618,0,0,43.00431034482759,158.28468525367578,TGFB2
GO_Biological_Process_2023,Cardiac Muscle Tissue Morphogenesis (GO:0055008),1/31,0.026035891626597,0.0551849189702188,0,0,41.56875,151.6544078957345,TGFBR3
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),1/31,0.026035891626597,0.0551849189702188,0,0,41.56875,151.6544078957345,PLCE1
GO_Biological_Process_2023,Phospholipid Translocation (GO:0045332),1/31,0.026035891626597,0.0551849189702188,0,0,41.56875,151.6544078957345,ABCA4
GO_Biological_Process_2023,Proteoglycan Biosynthetic Process (GO:0030166),1/32,0.0268650433589444,0.0551849189702188,0,0,40.225806451612904,145.49389961403264,UGDH
GO_Biological_Process_2023,Glycosphingolipid Metabolic Process (GO:0006687),1/32,0.0268650433589444,0.0551849189702188,0,0,40.225806451612904,145.49389961403264,GALC
GO_Biological_Process_2023,Neural Tube Closure (GO:0001843),1/32,0.0268650433589444,0.0551849189702188,0,0,40.225806451612904,145.49389961403264,TGFB2
