GeneID	GSM2069823	GSM2069824	GSM2069825	GSM2069826	GSM2069827	GSM2069828	GSM2069829	GSM2069830	GSM2069831	GSM2069832	GSM2069833	GSM2069834	GSM2069835	GSM2069836	GSM2069837	GSM2069838	GSM2069839	GSM2069840	GSM2069841	GSM2069842	GSM2069843	GSM2069844	GSM2069845	GSM2069846	GSM2069847	GSM2069848	GSM2069849	GSM2069850
391475	0	0	0.02975	0	0.007728	0	0	0	0.0388	0	0.01343	0	0	0.05063	0	0	0	0.009294	0	0	0	0	0	0	0	0	0	0
130752	0.3523	0.3944	0.3481	0.826	0.06512	0.2242	0.5982	1.468	3.369	0.543	0.4999	0.8642	3.594	0.2726	0.4509	0.1089	0.1169	1.22	0.1749	0.5257	0.3827	0.4368	0.426	0.2365	0.4653	0.5942	0.5109	0.241
22868	14.55	9.002	5.201	12.55	5.158	8.634	9.228	10.34	13.68	9.794	6.418	10.44	17.01	5.627	2.256	5.4	4.494	10.59	5.222	12.26	13.5	8.282	7.2	4.734	9.286	23.53	4.629	7.523
100423002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526	0	0
100422993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526	0	0
130749	0.4802	0.2614	0.16	0.337	0.2097	0.287	0.3908	0.3607	0.3441	0.3588	0.2238	0.3309	0.5062	0.159	0.08017	0.2091	0.136	0.2992	0.3417	0.5967	0.6907	0.1749	0.2034	0.3001	0.7835	0.9447	0.3188	0.3546
8609	4.589	2.075	3.314	3.153	2.19	2.765	2.113	1.579	10.81	2.371	3.266	4.55	0.7017	2.302	0.6499	0.9499	2.493	1.547	0.3867	3.994	3.553	1.986	2.476	4.975	7.716	1.971	1.723	3.902
100423036	0	0	0	0	0	0.3764	0	0	0.6098	0.4143	0	0	0	0	0	0	0	0	0	0	0.3212	0	0	0.418	0	0	0.3729	0
102465835	0	0	0	0.3637	0	0	0	0.706	0.2679	0	1.391	0	0	2.098	0.2294	0.5841	0.1568	0.1925	0	1.052	0.5646	0	0	0.7347	0.4734	0.3985	0.3277	0.7485
101927865	0.4029	0.1917	0.1354	0	0.2901	0.2724	0.4689	0.03877	2.913	0.2399	0.1375	1.372	0.08499	0.0576	0	0.3368	0.2324	0.1903	0.03863	0.0433	0.093	0.4128	0.4359	0.1815	0.8579	0.1313	0.108	0.6782
105373853	0.5282	0.03943	0.08352	0	0.4231	0.2017	0.4051	0.2631	4.875	3.146	1.075	1.931	0.1573	0.2843	0.06994	0.08905	0.3665	0.4893	0.2384	0.187	0.05739	1.746	0.4034	0.336	5.149	0.2835	0.09993	0.07608
105373852	0	0	0.06802	0	0	0	0.06284	0	0.1183	0	0	0	0.3132	0.03859	0.02532	0.06447	0	0.06375	0	0	0	0	0	0	0	0.04398	0	0
100302130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373851	0.3535	0.6727	0.05938	0.1051	1.319	0	0.2469	0.1701	3.021	2.473	1.207	0.2632	0.1491	0.1011	0	0.1688	0.3172	0.3896	0.03389	0.03799	0	0.1035	0.2868	0.2124	0.6158	0.05759	0.04736	0
1385	10.88	5.605	5.069	9.696	4.666	7.343	6.052	6.241	7.951	7.1	8.705	10.38	4.444	3.178	1.263	4.944	4.596	4.121	2.434	8.832	11.3	4.008	6.811	1.381	10.08	8.277	2.117	7.834
151194	8.242	3.109	3.18	8.822	2.177	3.542	3.722	2.741	6.73	3.289	3.351	2.953	2.634	1.499	1.377	1.684	1.793	3.144	1.643	4.547	4.957	1.343	2.642	2.632	3.937	6.231	3.938	6.024
102724714	2.293	2.021	0.9406	0.2297	0.01264	0.4701	0.3596	1.654	0.1904	0.2874	0.5053	1.232	2.607	0.3312	1.032	5.234	3.354	3.01	0.4628	0.6849	0.2897	0.5087	0.9923	0.551	0.1495	0.4089	1.475	36.49
151195	15.75	5.417	4.111	14.67	4.581	6.98	7.202	6.275	21.94	13.87	8.547	15.28	5.182	4.379	1.95	5.505	7.23	7.726	1.721	9.89	9.721	6.983	5.44	5.66	4.54	11.06	3.739	6.467
7855	4.466	4.468	1.248	4.481	1.253	1.985	5.772	1.669	6.651	2.667	2.5	5.44	1.705	1.638	1.474	4.529	1.904	2.162	1.209	5.589	4.628	3.377	2.876	2.491	1.21	4.496	1.717	2.277
100616361	18.56	8.705	3.525	13.44	4.649	7.859	7.515	4.97	18.39	18.26	8.081	20.26	4.767	3.692	1.211	6.554	5.587	6.354	0.6191	6.94	7.453	10.4	7.422	3.394	5.624	7.364	3.461	5.928
389072	5.226	1.3	1.197	3.013	0.9345	1.576	0.9339	1.394	3.816	2.837	2	1.93	0.6045	1.462	0.3675	0.7735	1.054	0.595	0.377	2.324	3.218	0.874	1.116	0.5665	2.454	1.642	0.9055	1.524
105373854	1.233	0	0	0.7336	0.02691	0.1112	0	0.5933	0.09007	0.2448	0.1403	0.3936	0.1301	0.05877	0	0	0.07904	0.356	0	0	0	0.06017	0	0.1852	0.8753	0.06697	0	0.06291
100507443	0	0	0	0	0	0	0	0	0	0	0	0	0.05844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1421	0	0	0	0	0.02469	0	0	0	0	0.05614	0	0.1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1420	0	0	0	0	0	0	0	0	0	0	0	0	0.327	0.04924	0	0	0.02208	0	0	0	0	0	0.1397	0	0.3334	0.1683	0	0
1419	0	0.04765	0	0	0	0	0	0	0	0	0	0	0.1267	0.04295	0.05635	0	0	0.0473	0.05761	0	0	0	0	0	0	0	0	0
1418	0	0	0	0	0	0	0	0	0	0	0	0	0.04106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389073	0	0	0	0	0	0	0.04046	0	0.01904	0	0	0.03698	0.3117	0	0.09781	0.04151	0.02228	0.01368	0	0	0	0	0	0.02611	0.3701	0.08496	0	0
3417	75.23	61.79	37.29	92.52	45.87	75.07	36.3	35.97	78.01	42.99	54.92	83.36	115.2	38.88	41.42	39.35	39.2	48.15	20.47	40.01	27.26	34.11	60.56	25.5	61.79	98.03	14.89	29.75
100507475	1.048	1.877	2.237	1.467	0.807	2.935	0.8036	2.372	2.485	1.395	1.571	1.679	2.081	3.173	2.636	3.298	1.138	1.048	2.742	1.431	1.138	0.1444	0.4668	3.259	3.246	6.668	4.89	1.056
200576	20.87	9.191	7.296	13.01	7.31	10.84	6.609	8.857	18.56	12.45	10.87	10.08	7.163	5.882	2.269	6.6	5.713	4.777	1.812	12.93	16.85	3.206	9.705	1.464	8.262	13.82	2.182	13.47
5746	0.07404	0.1357	0.01658	0	0.1896	0.0267	0.1379	0.1267	0.02163	0.0196	0.07488	0.014	0.04859	0.04704	0	0.165	0.0464	0.06736	0	0.03537	0	0.1156	0.0445	0.09885	0.01274	0.05361	0.008819	0.0705
105373855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0696	0	0	0.03105	0
101927960	0	0.03435	0.01819	0.06442	0	0	0.3025	0.04168	0	0	0.02464	0	0.1599	0.06192	0	0	0.01388	0.01705	0	0	0	0	0	0	0	0	0	0
105373857	0.01229	0	0	0	0	0	0	0	0	0	0	0	0.02074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373856	0	0	0	0.008751	0	0	0	0	0	0	0	0	0	0.02524	0	0	0	0.004632	0	0	0	0.008612	0	0	0	0	0	0
4133	21.32	0.8745	2.981	0.3491	0.1276	4.78	10.55	7.783	7.44	1.681	9.672	0.8857	0.2546	0.1899	0.2118	0.2327	4.966	0.8385	0.4586	15.19	18.14	2.457	1.719	0.3825	11.99	2.143	0.8871	2.897
285175	0.4815	0.04364	0.3235	0.07968	0.2521	0.02546	0.04382	1.144	2.511	0.8774	0.9259	0.004622	0.1573	0.02484	0.08284	0.03112	0.6358	0.06612	0.009719	0.04203	0.04847	0.004239	0.0235	0.0435	0.6195	0.2996	0.06597	0.02659
6120	37.87	15.81	12.07	34.56	13.51	15.91	10.54	20.54	37.35	17.68	19.73	20.63	13.24	9.548	3.578	8.722	10.04	12.5	4.298	16.33	20.08	10.14	15.43	4.775	14.71	28.46	7.864	8.933
151050	3.877	2.126	0.9345	1.81	1.06	3.204	1.757	2.584	2.758	2.449	2.411	1.553	1.462	0.7684	0.3162	1.22	0.9292	1.232	0.5367	2.473	3.815	0.7065	1.789	0.2339	3.124	1.941	0.6995	1.082
101928020	1.099	0.6973	0.1846	0.2102	0.2159	0.9769	1.279	0.8763	0.9117	0.7246	0.7682	0.284	0.3809	0.4265	0.02945	0.4125	0.2919	0.6057	0.1656	1.401	2.356	0.2298	0.5521	0.1887	1.125	0.4605	0.06312	1.394
112268429	0	0.04152	0	0	0	0.0354	0	0.05037	0	0.03897	0.08935	0	0.02761	0.03742	0	0	0.01678	0.04122	0.0251	0.05627	0.1209	0	0	0.03931	0	0	0.03507	0.08011
107985977	0.07215	0.02035	0.02694	0	0.03359	0.04337	0.1493	0.06172	0.02811	0.02865	0.03649	0.01365	0.0203	0.04585	0	0.007659	0.02055	0.02525	0.0246	0.1517	0.08884	0	0.02602	0.183	0.745	0.1045	0.05157	0.1374
33	0.111	3.92	0.02486	0	0.1502	0.03003	0.05168	0.235	0.1135	0.4517	0.01684	0.244	0.007805	0.02116	0.05552	0.02651	0.1423	0.0233	0.02129	0.1829	0.008541	0.07582	1.511	0.03334	0	0	0	0
4632	0.02636	0	0	0	0.01381	0	0	0	0.02311	0.0628	0	0	16.06	0.03015	46.5	0	0	0	0	0	0	0	0	0	0	0	0	0
102724820	0.08372	0.03541	0.08438	0	0.1388	0.04529	0.1299	0.08593	0.1223	0.3822	0.1905	0.07126	0.1766	0.1915	0	0.07998	0.04293	0.05273	0	0.216	0.3866	0	0.3321	0.0503	0.2161	0.1637	0.02992	0.1879
10314	54.94	24.13	18.1	39.02	19.02	22.03	17.66	39.59	42.33	45.25	33.58	20.75	11.33	8.641	4.918	10.6	12.43	8.707	4.941	56.44	54.61	13.47	18.54	3.805	15.1	20.5	8.9	21.12
1373	5.167	130	4.008	10.89	6.414	0.04971	2.645	4.579	2.705	8.327	3.734	0.5901	0.2185	3.205	0.06581	0.0798	0.5269	0.5051	0.189	31.77	16.07	2.103	2.323	0.266	0.5045	1.562	1.361	1.074
29034	0	0.03331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01129	0	0	0	0	0	0	0	0
107985978	0	0.1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2066	0.02407	0.08553	0.01941	0	0.029	0.002605	0	0.06857	0.01899	0.008601	0.1446	0.01024	0.006094	0.4763	0.01264	0.0138	0.06666	0.006065	0.01293	2.741	2.579	0	0.6798	0.03182	0.05965	0	0.03097	0.05305
100313771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985979	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01863	0	0	0	0	0	0	0	0.01907	0	0	0.02523	0	0	0.03988
102725079	0	0	0	0	0.02823	0.02916	0	0	0	0	0	0	0	0.1233	0	0	0	0	0	0	0	0	0	0	0.04174	0	0	0.03299
100616267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102725082	0	0	0	0	0.002979	0	0.01059	0	0.00997	0	0.01553	0.004841	0.0144	0.09108	0	0	0	0	0.01309	0.004891	0	0.01998	0	0.02734	0.06166	0.01483	0.01219	0.03482
107985980	0.004849	0	0	0	0.005079	0.01049	0	0.007466	0.008501	0.005776	0.01766	0.004127	0	0.08874	0	0.009265	0.00746	0.003054	0.0186	0.01668	0.004478	0.05678	0	0.03496	0.3079	0.006321	0.03119	0.2256
22807	1.227	0.3174	0.2866	0.1434	0.2226	0.08805	0.1291	0.2726	0.3659	0.1597	1.805	0.3232	0.3014	0.4274	0.01922	0.5355	0.4343	0.2591	0.1283	0.2294	0.2087	1.368	1.156	0.08148	0.2847	0.05892	0.1325	1.493
105373863	0	0	0	0	0	0.04719	0	0	0	0	0	0	0	0.1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985981	0	0	0.02746	0	0.003057	0	0	0	0.01023	0	0.005313	0	0.0197	0.01335	0	0.02788	0.01796	0	0.004478	0.07027	0.02156	0	0.03158	0	0	0	0	0.01429
100130451	0.0606	0	0.04072	0	0.006348	0	0	0.07464	0	0.01444	0	0.02063	0.02046	0.06931	0.009094	0.03474	0.01243	0.03054	0	0.04169	0.01119	0.01419	0.03934	0	0	0.0158	0	0.1039
79582	2.857	0.4297	1.609	0.06066	0.575	0.5123	1.275	1.461	2.72	0.1778	1.488	1.824	1.383	0.781	0.4836	0.9828	0.747	0.8085	0.06006	1.132	1.093	1.147	1.208	0.3654	0.392	1.339	0.04489	1.239
100616375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08622	0.01414	0	0	0	0.01446	0	0	0	0	0	0	0	0	0
402117	0.006321	0	0.09769	0	0.00331	0	0.03532	0	0.02216	0	0.01151	0	0	0.05061	0	0	0	0.01194	0	0.005436	0	0	0	0.02279	0.01958	0	0.006776	0.007739
100885780	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07197	0	0	0	0	0	0	0	0	0	0.07561	0.2923	0	0.06745	0
580	4.371	1.252	2.383	3.467	1.409	4.685	1.615	2.682	4.28	4.926	2.344	6.828	1.675	1.846	0.768	1.821	1.939	3.618	1.719	5.358	4.374	2.538	3.566	1.801	3.753	6.95	1.528	4.469
101928103	0.7701	0.01714	0.08171	0.6912	0.1557	0.1462	0.07549	0.09361	0.675	0.1609	0.369	0.0115	0	0.4481	0.02027	0.01291	0.02771	0.1787	0.02073	0.3137	0.1497	0.174	0.04386	0.1461	3.39	0.01761	0.3621	0.612
109617008	0	0	0.1506	0	0	0.2426	0.4175	0.3452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2694	0	0	0	0
26154	0.0316	0.00802	0.04884	0.04888	0.1688	0.05471	0.06474	0.007298	0.03324	0.01129	0.06041	0	0.02133	0.0759	0	0.01208	0.04375	0.04976	0.01455	0.06794	0.05253	37.42	0.02393	0.01519	0.3671	0.008238	0.05081	0.03095
471	105	26.45	51.63	130.5	29.68	67.3	39.21	56.7	124.6	43.83	38.13	71.42	29.42	68.6	28.73	28.47	22.18	27.43	49.77	67.29	55.82	31.28	35.13	66.56	57.24	95.04	79.51	69.47
2335	318.1	217.3	573.2	58.36	288.2	537.2	103	347.4	2065	552.1	1330	376.7	526	869.5	510.2	101.4	450.8	300.8	18.13	1935	1367	23.23	491.1	480.6	1276	358.7	43.84	111.6
112268430	51.17	33.82	85	8.163	42.57	75.24	16.9	49.07	252	83.07	257.7	65.84	70.2	151.7	93	13.86	73.55	47.6	2.659	338	239.5	3.64	74.31	98.49	218.8	65.71	8.274	21.57
105373868	0	0.06895	0.2921	0	0.02846	0.5879	0	0.251	0.762	0.2589	0.2968	0.1387	0.5502	0.435	0.08154	1.298	0.02786	0.06845	0	0.1402	0.05018	0	0.05879	0	0.6732	0.2833	0.233	0.133
102724849	0	0	0.07395	0	0	0	0	0	0.06431	0.04369	0	0	0	0.04196	0.1101	0	0.01881	0.04621	0	0	0	0	0	0.04408	0.1136	0.09563	0	0.2695
102724861	0.04661	0.1035	0.007831	0.1109	0.03662	0.01261	0	0.07177	0.1021	0.02776	0.04243	0.05951	0.1082	0.07997	0.01749	0.01113	0.01195	0	0.00894	0.08017	0.07533	0	0.02522	0	0.1263	0.04557	0.01249	0.02853
646324	0.06561	0.5516	0.4409	0.009759	0.1675	0.5591	0.1375	0.1768	0.3738	0.06838	0.2464	0.1745	1.557	0.4503	0.1723	0.2507	0.185	0.1498	0.04404	0.1834	0.2272	0.04802	0.5857	0.04928	0.3176	0.4169	0.01758	0.1406
105373869	5.886	0.4247	0.1031	1.875	2.177	2.792	2.026	0.2899	3.545	4.634	12.5	2.932	0.9533	0.654	0.429	0.5863	5.9	17.07	0.1605	3.682	4.559	0.3593	0.498	8.513	8.532	1.291	0.07475	0.1707
105373870	0	0	0.01358	0	0	0	0	0	0	0	0	0	0	0.02311	0	0.0193	0	0	0	0	0	0	0	0	0	0.02633	0	0
55686	42.6	13.57	13.8	17.1	15.96	27.07	16.19	11.14	11.46	15.29	5.515	6.718	27.65	8.549	9.321	31.21	9.202	16.09	6.34	25.59	32.76	33.93	13.72	5.569	4.216	29.4	22.48	11.29
55825	4.773	14.31	1.725	7.367	2.164	4.994	0.9633	0.9821	4.49	3.884	2.121	1.79	2.453	2.507	1.057	1.624	1.417	1.551	0.1247	1.648	1.692	0.6633	1.322	0.8523	1.953	2.645	0.1003	3.329
92691	12.71	0.2903	0.9072	3.848	1.933	3.367	0.142	0.07633	12.56	13.24	2.013	0.2272	2.15	0.8549	0.4464	0.1749	0.4067	0.5236	0.0234	0.1902	0.2676	0.1429	0.2641	0.6232	4.5	0.7158	0.0327	0.635
7520	270.5	90.12	132.8	242.5	71.98	180.1	136.4	126.1	290.8	152.1	142	233.2	84.83	130.5	38.98	86.44	83.94	88.48	108.9	173.9	156.9	115.3	118.5	106.2	195.2	285.5	88.95	167.4
150967	8.519	0.895	4.358	1.417	1.857	2.835	5.937	3.836	4.054	4.92	9.889	8.521	4.793	0.5658	0.4742	1.111	2.621	1.304	2.277	3.395	2.91	1.663	2.448	1.145	7.235	6.519	1.237	4.901
57574	0.02469	0	0.1327	0.09548	0.2069	0.0334	0.03449	0	0.3138	0.02205	0.1124	4.692	0.01042	0.0706	0.05095	0	0.05697	0.4782	0	0.005308	0	0	0	0.6453	0.1147	0.1126	0	0.02267
107985983	0	0	0.009848	0	0.1689	0.01586	0	0	0.05138	0.01746	0.01334	0.01247	0.02474	0.03353	0	0	0.01503	0.03692	0	0.0126	0	0	0	0.08805	0	0	0	0
107985985	0.3331	0.3019	0.6715	0.2265	0.4237	0.103	0.08862	0.1465	0.5839	0.34	0.6931	0.405	0.08031	0.5987	0.1785	0.09092	0.5368	0.08992	0.1095	0.3683	0.3076	0.05572	0.103	0.7433	0.2211	0.2481	0.2551	0.4661
107985984	0.1391	0.1412	0.1308	0.1324	0.1311	0.2709	0.4144	0	0.1463	0.1325	0.1519	0.2841	0.2817	6.459	0.02087	0.07972	0.6561	0.438	0	0.09568	0.02569	0	0.1806	5.682	0	0.3263	0.08946	0.1703
50485	30.86	8.618	11.59	24.15	9.878	13.22	10.33	8.138	29.55	14.25	16.93	17.05	7.153	11.5	4.886	6.944	7.013	5.957	8.992	11.09	10.14	6.693	7.248	10.92	16.55	15.75	11.61	16.44
100507554	3.372	2.702	3.146	3.996	1.651	1.773	2.008	1.198	5.061	2.439	2.15	2.382	1.901	2.529	2.622	1.813	1.141	1.255	2.691	1.139	1.147	1.646	2.142	2.182	0.5074	2.313	3.483	1.37
6168	719.2	621.8	759.6	780.4	366	453.4	489.9	297.1	550.4	256.6	355.9	348.9	469.1	1045	677.7	327.1	248.4	239.5	719.8	816.9	914.3	328.4	383	484.3	397.4	494.2	911.1	645.2
101928156	4.9	0.9143	1.582	2.915	0.4277	2.651	2.058	0.9985	1.726	1.43	1.574	5.806	0.7702	1.868	0.5767	0.7343	0.5419	0.6959	2.101	4.379	14.99	4.838	3.534	1.789	1.934	1.315	4.068	1.941
101928180	0.08636	0.09393	0.04145	0.1321	0.03877	0.04005	0.06893	0.08548	0.06488	0.02939	0.04492	0.1365	0.07288	0.1411	0.0648	0.05893	0.04429	0.04663	0.2461	0.244	0.3418	0.1011	0.1335	0.1038	0.07643	0.04824	0.291	0.1057
105373871	0	0.3581	0	0	0.03411	0	0	0	0.05709	0	0.01976	0.01848	0	0.0745	0	0	0	0.01367	0	0.03734	0.0401	0	0.02349	0	0.06725	0.0283	0.1164	0.02658
101928232	0	0	0	0	0	0	0	0	0.08202	0	0	0	0	0.04281	0	0	0	0.01179	0	0.0161	0	0	0	0	0	0	0	0
3485	18.63	62.59	96.35	15.13	1.754	88.64	61.91	43.77	1122	226.7	381.4	4.302	7.041	335.6	108.1	12.12	40.24	23.44	57.12	122.9	104.5	7.758	63.26	78.59	206.8	55.77	12.31	213.9
3488	151.3	29.74	44.08	5.789	15.31	17.28	36.74	35.7	538.1	602.2	714.1	45.17	7.344	223.9	23.22	10.24	140	18.95	8.536	68.79	42.65	5.936	55.01	35.92	421.7	27.58	2.699	8.332
101928278	0.007641	0.004848	0.002567	0	0.003001	0.002067	0	0	0.02679	0.07052	0.02956	0.03739	0	0.0284	0.002866	0	0.008815	0.007219	0	0.003285	0.001764	0	0.0062	0.01607	0.02662	0.00249	0	0.002339
7141	0	0	0.04997	0	0	0	0.1385	0	2.216	1.948	0	0	0	0	0	0	0.1144	0	0	0	0	0	0	0	0	0.1938	0	0
105373876	0	0	0.04774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928327	0	0	0	0	0	0	0	0	0	0.09172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1193	0	0	0
105373874	0	0	0	0	0	0	0	0	0	0	0	0	0.006792	0.009205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373873	0	0	0.002803	0	0	0	0	0	0	0.0149	0	0.00355	0.01056	0.004771	0	0	0	0.005255	0	0	0	0	0	0	0.2649	0	0	0
105373872	0.01341	0	0	0	0	0	0	0	0.1528	0.2076	0.02441	0.1712	0.01132	0	0	0	0	0	0	0	0	0	0	0.08056	0.0623	0	0	0
105373877	0.02858	0	0	0.7481	0.07484	0	0	0.022	0.3256	0.7148	0.2341	1.022	0.04823	0.03269	0	0	0.02931	0	0.04385	0.1475	0	0.06693	0.09276	5.048	0.08852	0.149	0	0.06998
729582	0.2941	0.2946	0.05721	9.053	0.6608	0.05863	0.2595	0.3098	1.187	0.3595	1.289	2.556	0.1437	0.4427	0.04646	0.06655	0.1905	0.1804	0.01188	0.1132	0.03574	0.2357	0.09212	1.265	1.163	0.1211	0.04979	0.3506
7145	20.07	7.18	9.95	2.989	41.66	3.741	8.632	5.96	13.75	6.909	13.72	15.91	13.68	21.51	9.146	9.481	24.19	9.706	5.312	11.8	5.786	3.418	23.49	13.1	25.02	7.185	1.82	3.362
109623482	0	0	0	0	0.1101	0	0	0	0	0	0	0	0	0	0	0.2008	0	0	0	0	0	0	0	0	0	0	0.2253	0
102465485	0.2609	0	0.1753	0	1.23	0	0	0	0	0	0	0	0	0.2984	0	0	0.2676	0	0	0	0	0	0	0	0.4041	0	0	0
105373878	1.012	0.1352	5.729	0.1902	1.339	0.05765	0.6946	0.2871	1.448	0.7615	1.067	0.4082	1.214	1.402	0.3198	0.6617	1.694	0.3692	1.512	0.5498	0.2952	0.1872	1.902	0.5762	4.704	0.1389	0.1142	0.3914
285180	0.1746	0.1152	0.03755	0.01662	0.01829	0.5215	0.03902	0.2258	0.01837	0.07487	0.2035	0.3626	0.3595	0.02397	0.09433	0.7473	0.462	0.2772	0.1072	0.2042	0.1483	0.5153	0.6877	0	0.1082	0.1092	0.1123	2.582
3580	0.7509	7.965	2.494	0.06743	0.3117	0.5366	0.7652	3.643	0.08693	0.0675	0.8254	4.39	8.274	2.447	0.2764	15.58	10.17	4.203	7.728	15.45	3.873	0.1659	16.1	1.039	0.3291	8.089	1.397	19.46
3579	0.7352	2.203	7.451	0.0243	6.246	0.04419	0.3423	0.0393	2.246	0.4378	0.2974	0.8256	0.1292	23.54	0.03831	0.03902	0.8691	3.466	0.0235	0.3776	0.33	23.41	0.7734	0.2699	0.9804	0.07985	0.03284	0.3125
3577	0.4923	1.546	4.466	0.07322	3.236	0.01332	0.3209	0.01895	1.715	0.5424	0.112	0.838	0.01039	14.64	0.01847	0.04703	0.4165	2.643	0.01888	0.09526	0	1.513	0.293	0.02958	0.1334	0	0.01319	0.03014
101928487	2.038	0.5086	1.324	3.776	0.4024	1.554	3.235	4.32	5.094	1.631	1.125	1.99	1.269	1.299	0.9274	1.564	1.028	0.7785	0.5894	1.207	1.203	4.185	1.084	0.8028	1.655	1.001	1.576	3.354
10109	261.3	71.65	97.45	211.9	79.48	146.2	109.4	114.5	263.5	152.5	209.1	178.2	87.03	74.96	39.53	102.7	127.8	101.3	49.05	148	112.6	222.5	116.9	132.2	166.1	185.6	62.86	242.1
100189253	0	0	0.5572	0	0	0	0.7721	0.6383	1.453	0	0	0	0.6997	0.9484	0	0	0.8504	0.2611	0	0.3565	0.3828	1.942	0.4486	1.494	8.347	2.702	0.4444	2.538
151306	0.609	0.5707	0.447	0.1449	0.157	0.1115	0.3839	0.5265	0.4927	0.1004	0.597	0.4147	0.174	0.3215	0.09139	0.5281	0.6342	0.4721	1.459	0.5963	0.1211	0.2414	0.5981	0.6192	0.2757	0.6229	0.1808	0.7571
14	185.9	55.85	82.97	140.4	69.02	83.56	91.39	107.5	157.3	89.96	92.24	116.4	62.42	80.71	90.63	58.29	56.43	45.23	60.35	81.01	72.05	77.63	59.69	94.99	101.6	145.5	74.51	81.52
25953	34.12	27.47	25.34	27.26	20.76	29.38	28.27	25.83	67.29	29.99	34.32	20.95	22.53	30.1	23.84	18.34	18.84	19.58	35.06	17.32	10.35	9.445	17.25	40.58	27.69	47.78	33.06	24.39
64114	191.3	77.84	33.68	183	69.86	112.1	88.06	70.18	166.8	74.26	125.2	81.76	52.99	52.1	28.01	43.79	44.57	30.52	20.35	111.2	111.1	94.04	41.19	54.28	44.83	70.22	56.85	46.06
102465256	162.2	66.6	25.1	170.5	63.9	56.29	44.92	33.85	154.6	61.39	101.2	53.93	21.55	83.83	13.84	21.23	36.13	10.13	4.353	150.5	172.1	49.84	31.21	57.39	44.67	101.1	61.84	59.05
105373881	0	0.161	0.02436	0	0.01898	0	0	0.0279	0.06354	0.04317	0.0165	0	0.06117	0.1451	0.0272	0.03463	0.07434	0.02283	0	0	0	0.02122	0.01961	0.02178	0.3649	0.04724	0	0.08875
105373880	0.3296	0.1901	0.04027	0.1783	0.09416	0.2594	0.4465	0.2537	0.2889	0.4996	0.491	0.204	0.02529	0.5484	0.04497	0.02863	0.3073	0.151	0.1149	0.335	0.6088	0.07018	0.3891	0.3961	0.6497	0.4296	0.03212	0.1467
103689911	0.05117	0	0.05157	0	0.2546	0.02768	0.04765	0.03939	0.2018	0.09141	0.09315	0	0.04318	0.1756	0.0192	0.04888	0	0	0	0.11	0.0945	0	0	0.2152	0.4754	0.06669	0.08227	0.5011
102466197	0	0	0.2905	0	0.2264	0.9357	0	0	0.7579	0.5149	0	0	0.3648	0.989	0	0.413	0.2217	0.5446	0	0.3718	0.3993	0	0	0	0	0	0	0
375307	0.07042	0.1608	0.09463	0.06702	0.1475	0.2438	0.1574	0.3469	0.7406	0.2348	0.3333	0.0839	0.2733	0.9504	0.05283	0.1884	0.2455	0.1774	0.1837	0.2301	0.104	0.04947	0.3048	1.049	0.4144	0.1101	0.1057	0.1552
101928513	0.2213	0.4914	0.1487	0.1317	0.1739	1.137	1.133	1.363	2.57	0.7908	0.6547	0.1413	1.121	1.202	0.2491	0.8457	0.5958	0.3136	0.764	0.1427	0.1533	0.1296	0.6585	1.729	0.6855	0.4327	0.3559	0.5419
