Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),3/82,0.0034923222543146,0.0146761957817022,0,0,10.61526118737743,60.05253204529107,APP;IL6;STAT3
GO_Biological_Process_2023,ERK1 And ERK2 Cascade (GO:0070371),2/24,0.0035360767017658,0.0146761957817022,0,0,25.13131313131313,141.85966421820362,MYC;CDK1
GO_Biological_Process_2023,Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114),2/24,0.0035360767017658,0.0146761957817022,0,0,25.13131313131313,141.85966421820362,IL1B;TNF
GO_Biological_Process_2023,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),2/24,0.0035360767017658,0.0146761957817022,0,0,25.13131313131313,141.85966421820362,HSP90AB1;EP300
GO_Biological_Process_2023,Positive Regulation Of Lipid Metabolic Process (GO:0045834),2/24,0.0035360767017658,0.0146761957817022,0,0,25.13131313131313,141.85966421820362,IL1B;AKT1
GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),2/24,0.0035360767017658,0.0146761957817022,0,0,25.13131313131313,141.85966421820362,HSP90AB1;EP300
GO_Biological_Process_2023,Regulation Of Cell Division (GO:0051302),3/83,0.0036137458741812,0.0149568926459169,0,0,10.482042253521128,58.94063267118688,MYC;PLK1;RACK1
GO_Biological_Process_2023,Positive Regulation Of Protein Ubiquitination (GO:0031398),3/84,0.0037377240879609,0.0154271714433843,0,0,10.352112676056338,57.860839623689245,PLK1;BRCA1;RPS2
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),2/25,0.0038343916039654,0.0155195886653752,0,0,24.03743961352657,133.7381724385966,CD74;BCL2
GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),2/25,0.0038343916039654,0.0155195886653752,0,0,24.03743961352657,133.7381724385966,EFNA2;SRC
GO_Biological_Process_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),2/25,0.0038343916039654,0.0155195886653752,0,0,24.03743961352657,133.7381724385966,MED1;SRC
GO_Biological_Process_2023,Positive Regulation Of T Cell Migration (GO:2000406),2/25,0.0038343916039654,0.0155195886653752,0,0,24.03743961352657,133.7381724385966,APP;RHOA
GO_Biological_Process_2023,Regulation Of Cell Cycle Phase Transition (GO:1901987),2/25,0.0038343916039654,0.0155195886653752,0,0,24.03743961352657,133.7381724385966,PLK1;TP53
GO_Biological_Process_2023,Regulation Of Kinase Activity (GO:0043549),3/85,0.0038642734193652,0.0155195886653752,0,0,10.225352112676056,56.81186823684754,CD74;CD4;EGFR
GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),3/85,0.0038642734193652,0.0155195886653752,0,0,10.225352112676056,56.81186823684754,RPL5;IL6;TNF
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),3/85,0.0038642734193652,0.0155195886653752,0,0,10.225352112676056,56.81186823684754,APP;SRC;IL1B
GO_Biological_Process_2023,Defense Response To Gram-positive Bacterium (GO:0050830),3/85,0.0038642734193652,0.0155195886653752,0,0,10.225352112676056,56.81186823684754,IL6;IL1B;FAU
GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),3/85,0.0038642734193652,0.0155195886653752,0,0,10.225352112676056,56.81186823684754,CDC42;SRC;FN1
GO_Biological_Process_2023,Glucose Homeostasis (GO:0042593),3/87,0.0041251501262488,0.0163348791216128,0,0,9.980885311871228,54.80157653900647,IL6;RPS6;STAT3
GO_Biological_Process_2023,Negative Regulation Of Lipid Metabolic Process (GO:0045833),2/26,0.0041440163140735,0.0163348791216128,0,0,23.03472222222222,126.370555486954,IL1B;TNF
GO_Biological_Process_2023,"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",2/26,0.0041440163140735,0.0163348791216128,0,0,23.03472222222222,126.370555486954,CDC42;RHOA
GO_Biological_Process_2023,Plasma Membrane Invagination (GO:0099024),2/26,0.0041440163140735,0.0163348791216128,0,0,23.03472222222222,126.370555486954,CDC42;RHOA
GO_Biological_Process_2023,Response To Glucocorticoid (GO:0051384),2/26,0.0041440163140735,0.0163348791216128,0,0,23.03472222222222,126.370555486954,IL6;TNF
GO_Biological_Process_2023,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),2/26,0.0041440163140735,0.0163348791216128,0,0,23.03472222222222,126.370555486954,MED1;STAT3
GO_Biological_Process_2023,Telomere Maintenance Via Telomere Lengthening (GO:0010833),2/26,0.0041440163140735,0.0163348791216128,0,0,23.03472222222222,126.370555486954,HSP90AA1;HSP90AB1
GO_Biological_Process_2023,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),2/27,0.0044648653663884,0.0174610220365321,0,0,22.112222222222226,119.6606491762807,MED1;EGFR
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051443),2/27,0.0044648653663884,0.0174610220365321,0,0,22.112222222222226,119.6606491762807,PLK1;RPS2
GO_Biological_Process_2023,Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),2/27,0.0044648653663884,0.0174610220365321,0,0,22.112222222222226,119.6606491762807,HDAC1;EP300
GO_Biological_Process_2023,Negative Regulation Of Signaling (GO:0023057),2/28,0.0047968537594536,0.0185644470171065,0,0,21.26068376068376,113.52769375100928,HSP90AB1;IL1B
GO_Biological_Process_2023,Cell-Substrate Junction Assembly (GO:0007044),2/28,0.0047968537594536,0.0185644470171065,0,0,21.26068376068376,113.52769375100928,SRC;FN1
GO_Biological_Process_2023,Positive Regulation Of Protein Import Into Nucleus (GO:0042307),2/28,0.0047968537594536,0.0185644470171065,0,0,21.26068376068376,113.52769375100928,CDH1;EP300
GO_Biological_Process_2023,Regulation Of Bone Resorption (GO:0045124),2/28,0.0047968537594536,0.0185644470171065,0,0,21.26068376068376,113.52769375100928,IL6;SRC
GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process (GO:0045732),3/92,0.0048234395240537,0.0186189764011403,0,0,9.417787624624149,50.237003262353774,HSP90AA1;IL1B;TNF
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),3/93,0.0049711193657684,0.0191394518216924,0,0,9.312676056338027,49.39546042973084,RPS3;RACK1;GAPDH
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),3/94,0.0051215066475239,0.019637042202428,0,0,9.209874632409845,48.5757027073943,MED1;SRC;STAT3
GO_Biological_Process_2023,Regulation Of Establishment Of Planar Polarity (GO:0090175),2/29,0.0051398969523133,0.019637042202428,0,0,20.47222222222222,107.90339713070315,CDC42;RHOA
GO_Biological_Process_2023,Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0051398969523133,0.019637042202428,0,0,20.47222222222222,107.90339713070315,CD74;BCL2
GO_Biological_Process_2023,Axonogenesis (GO:0007409),4/188,0.005214105923226,0.0198696108071784,0,0,6.131055900621118,32.22720650841462,APP;HSP90AA1;EFNA2;HSP90AB1
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),3/96,0.0054304585113902,0.0205161082279017,0,0,9.010904134484326,46.99845841376069,APP;HSP90AB1;AKT1
GO_Biological_Process_2023,Regulation Of Vasculature Development (GO:1901342),2/30,0.0054939108610287,0.0205161082279017,0,0,19.740079365079364,102.72964147129716,IL6;CTNNB1
GO_Biological_Process_2023,Positive Regulation Of JUN Kinase Activity (GO:0043507),2/30,0.0054939108610287,0.0205161082279017,0,0,19.740079365079364,102.72964147129716,RPS3;TNF
GO_Biological_Process_2023,Response To Epidermal Growth Factor (GO:0070849),2/30,0.0054939108610287,0.0205161082279017,0,0,19.740079365079364,102.72964147129716,MED1;EGFR
GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),2/30,0.0054939108610287,0.0205161082279017,0,0,19.740079365079364,102.72964147129716,IL6;STAT3
GO_Biological_Process_2023,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),2/30,0.0054939108610287,0.0205161082279017,0,0,19.740079365079364,102.72964147129716,BCL2;TNF
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),2/30,0.0054939108610287,0.0205161082279017,0,0,19.740079365079364,102.72964147129716,SRC;EP300
GO_Biological_Process_2023,"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",2/30,0.0054939108610287,0.0205161082279017,0,0,19.740079365079364,102.72964147129716,RPS14;RPS16
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),3/98,0.0057504024912356,0.0214202492798527,0,0,8.820311341734618,45.499447528056784,RPS3;RACK1;GAPDH
GO_Biological_Process_2023,Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),2/31,0.0058588118588584,0.0215015509105888,0,0,19.058429118773947,97.95667503624674,HDAC1;BRCA1
GO_Biological_Process_2023,Regulation Of Macrophage Activation (GO:0043030),2/31,0.0058588118588584,0.0215015509105888,0,0,19.058429118773947,97.95667503624674,CD74;IL6
GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),2/31,0.0058588118588584,0.0215015509105888,0,0,19.058429118773947,97.95667503624674,AKT1;EGFR
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),2/31,0.0058588118588584,0.0215015509105888,0,0,19.058429118773947,97.95667503624674,CDC42;SRC
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),2/31,0.0058588118588584,0.0215015509105888,0,0,19.058429118773947,97.95667503624674,IL6;TNF
GO_Biological_Process_2023,Negative Regulation Of DNA Biosynthetic Process (GO:2000279),2/31,0.0058588118588584,0.0215015509105888,0,0,19.058429118773947,97.95667503624674,SRC;TP53
GO_Biological_Process_2023,Negative Regulation Of Fat Cell Differentiation (GO:0045599),2/32,0.0062345167713737,0.0226571463154802,0,0,18.42222222222222,93.54167414021734,IL6;TNF
GO_Biological_Process_2023,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),2/32,0.0062345167713737,0.0226571463154802,0,0,18.42222222222222,93.54167414021734,HSP90AB1;RPL11
GO_Biological_Process_2023,Regulation Of Transmembrane Transport (GO:0034762),2/32,0.0062345167713737,0.0226571463154802,0,0,18.42222222222222,93.54167414021734,BCL2;ACTB
GO_Biological_Process_2023,Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),2/32,0.0062345167713737,0.0226571463154802,0,0,18.42222222222222,93.54167414021734,PLK1;RPS2
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),5/316,0.0063179552456661,0.0229045092847751,0,0,4.570343445640524,23.145862979594064,CDC42;APP;HSP90AB1;NEFL;RHOA
GO_Biological_Process_2023,Regulation Of Protein Secretion (GO:0050708),3/102,0.0064236759494359,0.0232312552540279,0,0,8.46222791293214,42.71533574291149,IL6;IL1B;TNF
