gene,drug,approved,interaction_score
CTNNB1,CYCLOPHOSPHAMIDE ANHYDROUS,True,0.0195300406131259
KRAS,ERLOTINIB,True,0.01942105601149015
AKT1,CLOMIPRAMINE,True,0.01934907285355282
TP53,EPIRUBICIN,True,0.01924918825917608
TP53,ANISINDIONE,True,0.01924918825917608
TP53,METHYLPREDNISOLONE,True,0.01924918825917608
TP53,MECHLORETHAMINE HYDROCHLORIDE,True,0.01924918825917608
PTEN,ATEZOLIZUMAB,True,0.01920669556986222
ERBB2,EPIRUBICIN,True,0.01895562765391631
ESR1,PALBOCICLIB,True,0.01895562765391631
ERBB2,ALPELISIB,True,0.01895562765391631
HIF1A,INAMRINONE,True,0.0189487472083069
HIF1A,LORATADINE,True,0.0189487472083069
HIF1A,VINCRISTINE SULFATE,True,0.0189487472083069
HIF1A,PROMAZINE,True,0.0189487472083069
AKT1,DESIPRAMINE,True,0.0188529427803848
EGFR,PEGINTERFERON ALFA-2A,True,0.01875136442488704
CTNNB1,DEXAMETHASONE,True,0.01861097987839056
PTEN,VORINOSTAT,True,0.01852074215665286
EGFR,IPILIMUMAB,True,0.01812631894405747
HIF1A,OXYTETRACYCLINE ANHYDROUS,True,0.01800130984789156
ESR1,TRASTUZUMAB,True,0.01790253722869874
PTEN,VANDETANIB,True,0.01788209587538896
PTGS2,RALOXIFENE HYDROCHLORIDE,True,0.01784745249876428
UGT1A1,DOXORUBICIN HYDROCHLORIDE,True,0.01763641843205592
GRIN2B,HALOPERIDOL DECANOATE,True,0.01761261759746475
KRAS,LAPATINIB,True,0.01754159897812014
PTGS2,CAPECITABINE,True,0.0174975024497689
PTEN,BEVACIZUMAB,True,0.017286026012876
MAPK3,SORAFENIB,True,0.01713004054434308
TP53,DABRAFENIB,True,0.01711038956371207
EGFR,PEGINTERFERON ALFA-2B,True,0.01699342401005388
SRC,ENTRECTINIB,True,0.01696029842718828
PTEN,METFORMIN,True,0.01686441562231805
IL2,CLOZAPINE,True,0.0168182340718059
AKT1,DOXEPIN HYDROCHLORIDE,True,0.01671056291897744
SRC,VANDETANIB,True,0.01666787948878848
ESR1,GLYBURIDE,True,0.01666787948878848
HSPA4,CISPLATIN,True,0.01651757587688199
TNF,DIGOXIN,True,0.0165097402147013
TP53,TEMOZOLOMIDE,True,0.01649930422215092
TP53,INTERFERON ALFA-2B,True,0.01649930422215092
TP53,ABIRATERONE ACETATE,True,0.01649930422215092
TP53,OSIMERTINIB,True,0.01649930422215092
TP53,ETHOPROPAZINE HYDROCHLORIDE,True,0.01649930422215092
TP53,IFOSFAMIDE,True,0.01649930422215092
TP53,PRAMLINTIDE,True,0.01649930422215092
TP53,SALMETEROL XINAFOATE,True,0.01649930422215092
TP53,DUVELISIB,True,0.01649930422215092
KRAS,PEMBROLIZUMAB,True,0.01647847176732498
EGFR,PEMBROLIZUMAB,True,0.01647847176732498
HSP90AA1,KETOCONAZOLE,True,0.01636482713444687
AKT1,AMITRIPTYLINE HYDROCHLORIDE,True,0.01633921707633349
ERBB2,HYDROCORTISONE BUTYRATE,True,0.01624768084621398
KRAS,GEFITINIB,True,0.01623252442751415
MYC,OLAPARIB,True,0.01621235980089612
ESR1,PYROGALLOL,True,0.01611228350582886
TNF,PENTOXIFYLLINE,True,0.01603803335142412
KRAS,EVEROLIMUS,True,0.01599381083299189
EGFR,LIDOCAINE,True,0.01599381083299189
EGFR,IBRUTINIB,True,0.01599381083299189
HSP90AA1,THIMEROSAL,True,0.01565331291121005
ESR1,LAPATINIB,True,0.01559253242499567
TP53,INOSITOL,True,0.01539935060734086
TP53,IPILIMUMAB,True,0.01539935060734086
ESR1,BENZETHONIUM CHLORIDE,True,0.01510526578671456
EGFR,LEUCOVORIN CALCIUM,True,0.01510526578671456
ESR1,PHENAZOPYRIDINE HYDROCHLORIDE,True,0.01510526578671456
TP53,SAPANISERTIB,True,0.01506458211587693
HIF1A,TOPOTECAN HYDROCHLORIDE,True,0.01500109153990963
HIF1A,SULFASALAZINE,True,0.01500109153990963
PTEN,FLUOROURACIL,True,0.01490174656282413
ERBB2,OLAPARIB,True,0.01483483903349972
IL2,METHOTREXATE,True,0.01483062459059248
KRAS,VEMURAFENIB,True,0.0146970153600466
TP53,URSODIOL,True,0.01443689119438206
TP53,TRIFLUPROMAZINE,True,0.01443689119438206
TP53,ENZALUTAMIDE,True,0.01443689119438206
TP53,RUXOLITINIB,True,0.01443689119438206
TP53,CLOFIBRATE,True,0.01443689119438206
PTEN,SUNITINIB,True,0.01440502167739667
EGFR,RIBAVIRIN,True,0.01431025179794011
EGFR,LENVATINIB,True,0.01431025179794011
TP53,PEMBROLIZUMAB,True,0.01399940964303714
HIF1A,APIGENIN,True,0.01384716142145504
GRIN2B,CLOZAPINE,True,0.01379957667430228
NFKB1,QUERCETIN,True,0.01376682451447403
CTNNB1,SORAFENIB,True,0.0137559416492452
ERBB2,CRIZOTINIB,True,0.01364805191081974
KRAS,BEVACIZUMAB,True,0.0135947392080431
KRAS,AZACITIDINE,True,0.0135947392080431
TP53,IBRUTINIB,True,0.01358766230059488
TP53,ACALABRUTINIB,True,0.01358766230059488
PTEN,CAPECITABINE,True,0.01355766746107921
ESR1,TRIAMTERENE,True,0.01342690292152405
ESR1,ALPELISIB,True,0.01342690292152405
ESR1,PYRITHIONE ZINC,True,0.01342690292152405
ERBB2,CAPECITABINE,True,0.01338044304982328
TP53,CISPLATIN,True,0.01335657960840789
HIF1A,NICLOSAMIDE,True,0.01333430359103078
KRAS,METFORMIN,True,0.01326316020296888
ERBB2,NIVOLUMAB,True,0.01312312683732668
KRAS,DOCETAXEL ANHYDROUS,True,0.01310336309208974
SRC,DOXORUBICIN HYDROCHLORIDE,True,0.01306401365337475
TNF,CARBOPLATIN,True,0.01305421319301963
NFKB1,HYDROCORTISONE BUTYRATE,True,0.01294737067432676
TNF,CYCLOSPORINE,True,0.01290416476551366
TP53,ENCORAFENIB,True,0.01283279217278405
TP53,IODOQUINOL,True,0.01283279217278405
ESR1,GENTIAN VIOLET CATION,True,0.0127202238203912
NFKB1,DISULFIRAM,True,0.01264626903073777
HIF1A,PAZOPANIB,True,0.01263249813887127
HIF1A,DOPAMINE,True,0.01241469644682176
ESR1,TESTOSTERONE,True,0.01239406423525297
NFKB1,MITOXANTRONE,True,0.01235885382549373
PTEN,ERLOTINIB,True,0.01234716143776857
TNF,GEMCITABINE,True,0.01220285146304009
ERBB2,VORINOSTAT,True,0.01218576063466049
ERBB2,ERLOTINIB,True,0.01218576063466049
TP53,ENALAPRIL MALEATE,True,0.01215738205842699
PTGS2,THALIDOMIDE,True,0.01205908952619208
ERBB2,CARBOPLATIN,True,0.01190237085245908
KRAS,GEMCITABINE,True,0.01182151235482009
PTEN,PROGESTERONE,True,0.01171933966974644
NFKB1,MASOPROCOL,True,0.01156999081535583
TP53,CHLOROXINE,True,0.01154951295550564
TP53,PANITUMUMAB,True,0.01154951295550564
TP53,CLEMASTINE,True,0.01154951295550564
TP53,CHLORAMBUCIL,True,0.01154951295550564
TP53,PROPYLTHIOURACIL,True,0.01154951295550564
TP53,TRIFLUOPERAZINE,True,0.01154951295550564
TP53,SERTRALINE HYDROCHLORIDE,True,0.01154951295550564
HIF1A,ISOPROTERENOL,True,0.01125081865493222
PTEN,LAPATINIB,True,0.01115227484701677
NFKB1,RESVERATROL,True,0.01109774629228008
TP53,AXITINIB,True,0.01099953614810061
TP53,METHIMAZOLE,True,0.01099953614810061
TP53,DOXORUBICIN HYDROCHLORIDE,True,0.01092521495791074
HSP90AA1,DAUNORUBICIN HYDROCHLORIDE,True,0.01090988475629791
EGFR,CRIZOTINIB,True,0.01087579136643448
KRAS,SIMVASTATIN,True,0.01087579136643448
KRAS,PALBOCICLIB,True,0.01066254055532792
HIF1A,DICLOFENAC SODIUM,True,0.01058900579287738
HIF1A,PIMOZIDE,True,0.01058900579287738
ESR1,OLAPARIB,True,0.0105080109820623
TP53,SELUMETINIB,True,0.01049955723227786
TP53,CABOZANTINIB S-MALATE,True,0.01049955723227786
TP53,GRANISETRON,True,0.01049955723227786
ERBB2,CURCUMIN,True,0.01033943326577253
PTEN,GEFITINIB,True,0.01032001553007522
HIF1A,CAMPTOTHECIN,True,0.01028646277022374
PTGS2,CYCLOSPORINE,True,0.01025715660848522
EGFR,TRASTUZUMAB,True,0.01007017719114304
ESR1,BITHIONOL,True,0.01007017719114304
ERBB2,IBRUTINIB,True,0.01003533228736746
TNF,SORAFENIB,True,0.009762281170432078
HSP90AA1,CLOTRIMAZOLE,True,0.00973043775561706
HIF1A,CLOTRIMAZOLE,True,0.00973043775561706
EGFR,TALAZOPARIB,True,0.009710528005745078
NFKB1,NIFEDIPINE,True,0.009710528005745078
TP53,DECITABINE,True,0.00962459412958804
TP53,INDOPROFEN,True,0.00962459412958804
TP53,NITAZOXANIDE,True,0.00962459412958804
TP53,LOPERAMIDE,True,0.00962459412958804
TP53,MITOMYCIN,True,0.00962459412958804
TP53,TOPOTECAN HYDROCHLORIDE,True,0.00962459412958804
PTEN,IMATINIB,True,0.009603347784931113
EGFR,CARBOPLATIN,True,0.009484701773053331
PTEN,CISPLATIN,True,0.009407361095442724
TP53,CARBOPLATIN,True,0.009400766359132503
KRAS,VANDETANIB,True,0.009375682212443521
TP53,VEMURAFENIB,True,0.009364469963923499
ESR1,APIGENIN,True,0.009295548176439732
TP53,FULVESTRANT,True,0.009239610364404518
ERBB2,CETUXIMAB,True,0.009221656696499828
TP53,OXALIPLATIN,True,0.009118036543820249
PTEN,SORAFENIB,True,0.009018796180630959
HIF1A,EPINEPHRINE,True,0.00900065492394578
ESR1,FENRETINIDE,True,0.00895126861434937
ESR1,VITAMIN A,True,0.00895126861434937
TP53,MAPROTILINE,True,0.008884240735004345
TP53,NIVOLUMAB,True,0.008884240735004345
TP53,LENALIDOMIDE,True,0.008884240735004345
TP53,FENOFIBRATE MICRONIZED,True,0.008884240735004345
HSP90AA1,HEXACHLOROPHENE,True,0.008781126755069054
TP53,AZACITIDINE,True,0.008662134716629235
TP53,BEVACIZUMAB,True,0.008662134716629235
KRAS,IRINOTECAN HYDROCHLORIDE,True,0.008631580449551179
HIF1A,HYDROCORTISONE BUTYRATE,True,0.00857205230851979
HSP90AA1,DISULFIRAM,True,0.008372702254833284
ESR1,GENISTEIN,True,0.008333939744394241
PTEN,DOCETAXEL ANHYDROUS,True,0.00833061494596434
TP53,VORINOSTAT,True,0.008249652111075463
TP53,ECONAZOLE NITRATE,True,0.008249652111075463
EGFR,REGORAFENIB,True,0.00823923588366249
EGFR,CURCUMIN,True,0.00823923588366249
ESR1,PROGESTERONE,True,0.008192686528387559
TP53,PAZOPANIB,True,0.008104921372284666
TP53,FLUOROURACIL,True,0.007965181348624584
TP53,AMOXAPINE,True,0.007699675303670432
TP53,CLADRIBINE,True,0.007699675303670432
HSP90AB1,DOXORUBICIN HYDROCHLORIDE,True,0.007668008013937357
HSP90AA1,MASOPROCOL,True,0.007660131850166622
KRAS,IMATINIB,True,0.007552632893357281
EGFR,IMATINIB,True,0.007552632893357281
TP53,OLAPARIB,True,0.007532291057938466
TP53,GEMCITABINE,True,0.007532291057938466
PTEN,GEMCITABINE,True,0.007515663483859133
HIF1A,SUNITINIB,True,0.007500545769954817
ERBB2,GEMCITABINE,True,0.007417419516749862
HIF1A,RESVERATROL,True,0.007347473407302678
ESR1,DAUNORUBICIN HYDROCHLORIDE,True,0.007323765229922212
IL6,CISPLATIN,True,0.007247507782713527
TP53,ASTEMIZOLE,True,0.00721844559719103
TP53,BENZETHONIUM CHLORIDE,True,0.00721844559719103
KRAS,DASATINIB ANHYDROUS,True,0.007155125898970056
EGFR,SORAFENIB,True,0.007092907412892056
TP53,DIETHYLSTILBESTROL,True,0.006999704821518574
ESR1,DACTINOMYCIN,True,0.006905264359640943
EGFR,DEHYDRATED ALCOHOL,True,0.006883412257237016
EGFR,BEVACIZUMAB,True,0.006797369604021553
TP53,CAPECITABINE,True,0.00679383115029744
EGFR,METFORMIN,True,0.006631580101484442
TP53,CAMPTOTHECIN,True,0.00659972168886037
HIF1A,NIFEDIPINE,True,0.006429039231389844
HSP90AA1,DIPYRIDAMOLE,True,0.006429039231389844
TP53,TRIAMTERENE,True,0.006416396086392026
TP53,ALPELISIB,True,0.006416396086392026
TP53,PYRITHIONE ZINC,True,0.006416396086392026
TP53,CLIOQUINOL,True,0.006416396086392026
NFKB1,BORTEZOMIB,True,0.006397524333196756
KRAS,CARBOPLATIN,True,0.006323134515368887
TP53,PACLITAXEL,True,0.006299734339366717
HIF1A,SORAFENIB,True,0.006261325164484022
TP53,CLOTRIMAZOLE,True,0.006242979975948999
TP53,ABEMACICLIB,True,0.006078691029213499
TP53,TAMOXIFEN CITRATE,True,0.006078691029213499
TP53,ETOPOSIDE,True,0.005973886011468438
ESR1,HEXACHLOROPHENE,True,0.00589473786798617
ERBB2,SIROLIMUS,True,0.005882780996042993
ERBB2,VANDETANIB,True,0.005882780996042993
ESR1,DOCETAXEL ANHYDROUS,True,0.005823716929817663
TP53,MELPHALAN,True,0.005774756477752823
TP53,HYDRALAZINE,True,0.005774756477752823
TP53,CYCLOPHOSPHAMIDE ANHYDROUS,True,0.005703463187904024
TP53,IXAZOMIB,True,0.005499768074050308
TP53,IRINOTECAN HYDROCHLORIDE,True,0.005499768074050308
ERBB2,IRINOTECAN HYDROCHLORIDE,True,0.005415893615404661
TP53,FLUPHENAZINE HYDROCHLORIDE,True,0.005249778616138931
ESR1,MASOPROCOL,True,0.005142218140158149
MYC,CISPLATIN,True,0.005073255447899468
TP53,THIMEROSAL,True,0.005021527371958978
EGFR,PACLITAXEL,True,0.004943541530197494
KRAS,PACLITAXEL,True,0.004943541530197494
ESR1,RESVERATROL,True,0.004932331685457816
TP53,TRAMETINIB DIMETHYL SULFOXIDE,True,0.004914686364044956
TP53,SUNITINIB,True,0.00481229706479402
TP53,BITHIONOL,True,0.00481229706479402
KRAS,SORAFENIB,True,0.004728604941928037
EGFR,FLUOROURACIL,True,0.00468784110622176
TP53,"PAROXETINE HYDROCHLORIDE, HEMIHYDRATE",True,0.004619805182202259
HIF1A,QUERCETIN,True,0.00455729363237761
TP53,PALBOCICLIB,True,0.004529220766864959
ERBB2,DASATINIB ANHYDROUS,True,0.004489490760138074
TP53,PERPHENAZINE,True,0.004442120367502173
TP53,NICLOSAMIDE,True,0.004277597390928017
TP53,APOMORPHINE,True,0.004277597390928017
TP53,FENRETINIDE,True,0.004277597390928017
TP53,DOCETAXEL ANHYDROUS,True,0.004174522755002042
TP53,ERLOTINIB,True,0.004124826055537731
TP53,PROCHLORPERAZINE,True,0.004124826055537731
ERBB2,DOCETAXEL ANHYDROUS,True,0.004110859009283056
TP53,THIORIDAZINE,True,0.003982590674312292
TP53,VITAMIN K3,True,0.003982590674312292
TP53,SIROLIMUS,True,0.003982590674312292
TP53,DOPAMINE,True,0.003982590674312292
HIF1A,TRETINOIN,True,0.003956331834701442
KRAS,CISPLATIN,True,0.003699248764093362
TP53,NORTRIPTYLINE,True,0.003609222798595515
TP53,MITOXANTRONE HYDROCHLORIDE,True,0.003609222798595515
TP53,TAMOXIFEN,True,0.003553696294001737
TP53,DAUNORUBICIN HYDROCHLORIDE,True,0.003499852410759287
TP53,WARFARIN,True,0.003499852410759287
TP53,PIMOZIDE,True,0.00339691557514872
ESR1,CISPLATIN,True,0.003288221123638544
TP53,CETUXIMAB,True,0.003121489987974499
TP53,CHLORPROMAZINE,True,0.003121489987974499
ERBB2,PACLITAXEL,True,0.003101829979731761
TP53,RIBAVIRIN,True,0.003039345514606749
TP53,HALOPERIDOL DECANOATE,True,0.003039345514606749
TP53,CLOMIPRAMINE,True,0.003039345514606749
TP53,AZATHIOPRINE,True,0.003039345514606749
TP53,CYTARABINE,True,0.002887378238876411
TP53,HEXACHLOROPHENE,True,0.002816954379391621
TP53,MITOXANTRONE,True,0.002624889308069465
TP53,MERCAPTOPURINE,True,0.00256655843455681
TP53,MASOPROCOL,True,0.002457343182022478
HSP90AA1,DOXORUBICIN HYDROCHLORIDE,True,0.002432609438904265
TP53,RESVERATROL,True,0.002357043460307275
TP53,RALOXIFENE HYDROCHLORIDE,True,0.002309902591101129
TP53,METHOTREXATE,True,0.002099911446455572
TP53,SORAFENIB,True,0.002008610948783591
TP53,GENISTEIN,True,0.001991295337156146
EGFR,CISPLATIN,True,0.001849624382046681
ESR1,DOXORUBICIN HYDROCHLORIDE,True,0.001633001706671844
TP53,BORTEZOMIB,True,0.001358766230059488
