Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Apoptosis R-HSA-109581,10/178,1.9027620548354944e-08,4.5866099611568137e-07,0,0,13.19756554307116,234.61806119251236,CDKN2A;CASP3;STAT3;BCL2;AKT1;DSG1;CTNNB1;DSG3;TP53;MAPK3
Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,8/93,1.948195978646705e-08,4.5866099611568137e-07,0,0,20.494893341952164,363.861764776237,CDC42;HSP90AA1;SRC;PXDN;AKT1;CTNNB1;RHOA;MTOR
Reactome_2022,Signaling By VEGF R-HSA-194138,8/102,4.0448857894479377e-08,9.258294140291946e-07,0,0,18.52419920505027,315.34165600461256,CDC42;HSP90AA1;SRC;PXDN;AKT1;CTNNB1;RHOA;MTOR
Reactome_2022,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",8/106,5.4732299710390985e-08,1.2189031070638424e-06,0,0,17.764521193092623,297.037215826299,EGF;SRC;ERBB2;AKT1;ESR1;EGFR;FGF10;MAPK3
Reactome_2022,Innate Immune System R-HSA-168249,20/1035,1.3755338131716338e-07,2.9827364790879637e-06,0,0,4.710606721955478,74.42407099868669,HSPA8;JUN;HSP90AA1;HSP90AB1;SRC;KRT1;FOS;NFKB1;RHOA;CDC42;FLG2;CD4;MUC2;PTPRC;IL1B;BCL2;DSG1;CTNNB1;TP53;MAPK3
Reactome_2022,Apoptotic Cleavage Of Cell Adhesion Proteins R-HSA-351906,4/11,1.8147041629790164e-07,3.834144180242845e-06,0,0,119.66315789473684,1857.432261559373,CASP3;CTNNB1;DSG1;DSG3
Reactome_2022,Downregulation Of ERBB2 Signaling R-HSA-8863795,5/29,2.9001364119898473e-07,5.974281008699086e-06,0,0,44.053634751773046,663.1542486043787,HSP90AA1;EGF;ERBB2;AKT1;EGFR
Reactome_2022,MAPK Family Signaling Cascades R-HSA-5683057,11/318,5.019421886963912e-07,1.008781374355674e-05,0,0,7.978013029315961,115.71933089465018,CDC42;JUN;EGF;SRC;MYC;ERBB2;FN1;CDK1;EGFR;FGF10;MAPK3
Reactome_2022,Regulation Of PTEN Gene Transcription R-HSA-8943724,6/61,5.623833835026832e-07,1.1033426381100262e-05,0,0,23.27976539589443,335.0210137443009,JUN;PTEN;TP53;MTOR;MAPK3;EZH2
Reactome_2022,ERBB2 Regulates Cell Motility R-HSA-6785631,4/15,7.393065295996654e-07,1.3494089131123638e-05,0,0,76.13397129186603,1074.8253909754442,EGF;ERBB2;EGFR;RHOA
Reactome_2022,Signaling By ERBB2 ECD Mutants R-HSA-9665348,4/15,7.393065295996654e-07,1.3494089131123638e-05,0,0,76.13397129186603,1074.8253909754442,HSP90AA1;EGF;ERBB2;EGFR
Reactome_2022,Semaphorin Interactions R-HSA-373755,6/64,7.503482031652167e-07,1.3494089131123638e-05,0,0,22.07230255839822,311.27968962850764,GSK3B;HSP90AA1;HSP90AB1;PTPRC;ERBB2;RHOA
Reactome_2022,Signaling By NOTCH R-HSA-157118,9/203,7.533108010093293e-07,1.3494089131123638e-05,0,0,10.158247422680413,143.2189762946505,JUN;H3C13;EGF;MYC;AKT1;TP53;HIF1A;EGFR;H3-3B
Reactome_2022,Hemostasis R-HSA-109582,14/576,9.243575035295697e-07,1.620575708315671e-05,0,0,5.66769939292443,78.7479614831523,SERPINB2;HSPA5;EGF;SRC;FN1;RHOA;CDC42;H3C13;ALB;CDK2;AKT1;TP53;H3-3B;MAPK3
Reactome_2022,GAB1 Signalosome R-HSA-180292,4/17,1.2792895935197354e-06,2.1961138022088793e-05,0,0,64.41457489878543,874.0546129611943,EGF;SRC;PXDN;EGFR
Reactome_2022,Ovarian Tumor Domain Proteases R-HSA-5689896,5/39,1.3520781516569875e-06,2.2736987693170568e-05,0,0,31.081038798498124,420.0250487113108,PTEN;CDK1;ESR1;TP53;RHOA
Reactome_2022,Diseases Of Programmed Cell Death R-HSA-9645723,6/71,1.3939290575692808e-06,2.2971950868741747e-05,0,0,19.68833746898263,265.46541713663566,JUN;H3C13;CDKN2A;TP53;H3-3B;EZH2
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",13/523,1.8312531692137905e-06,2.9587306106513008e-05,0,0,5.747446420428637,75.9266986043856,GSK3B;HSP90AA1;HSP90AB1;CDKN2A;SRC;H3C13;MYC;CDK2;CDK1;AKT1;TP53;H3-3B;MAPK3
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,6/78,2.4311716959973284e-06,3.852472072118844e-05,0,0,17.767921146953405,229.68835508997165,SRC;EGF;ERBB2;ESR1;EGFR;FGF10
Reactome_2022,Interleukin-10 Signaling R-HSA-6783783,5/45,2.802529884837727e-06,4.357140802087334e-05,0,0,26.41090425531915,337.6630944599387,CCL20;IL1B;STAT3;PTGS2;TNF
Reactome_2022,Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453,6/81,3.035389069601121e-06,4.631778876576525e-05,0,0,17.05462365591398,216.6819089919887,GSK3B;HSPA8;HSPA5;HSPA4;ATM;MAPK3
Reactome_2022,Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,4/21,3.168524914847909e-06,4.747026417881231e-05,0,0,49.248297213622294,623.5939758450005,HSP90AA1;EGF;ERBB2;EGFR
Reactome_2022,Cell Cycle R-HSA-1640170,14/654,4.068934621195302e-06,5.9871466569016586e-05,0,0,4.956875,61.5253737045461,GSK3B;HSP90AA1;HSP90AB1;CDKN2A;SRC;H3C13;MYC;CDK2;CDK1;AKT1;ATM;TP53;H3-3B;MAPK3
Reactome_2022,Signaling By EGFR R-HSA-177929,5/49,4.306183386657277e-06,6.225079141413328e-05,0,0,24.00507736943907,296.593738938839,CDC42;SRC;EGF;PXDN;EGFR
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",9/254,4.7747065425066955e-06,6.783376191423305e-05,0,0,8.022857142857143,98.29747412773412,CDC42;HSPA5;EGF;SRC;ALB;FN1;AKT1;RHOA;MAPK3
Reactome_2022,Signaling By ERBB2 KD Mutants R-HSA-9664565,4/24,5.561793522008124e-06,7.767657393448634e-05,0,0,41.85473684210526,506.4251522424778,HSP90AA1;EGF;ERBB2;EGFR
Reactome_2022,PTEN Regulation R-HSA-6807070,7/139,5.881881435603368e-06,8.077783838228625e-05,0,0,11.395174571805006,137.2393104867228,JUN;PTEN;AKT1;TP53;MTOR;EZH2;MAPK3
Reactome_2022,Signaling By ERBB2 In Cancer R-HSA-1227990,4/25,6.596089736331308e-06,8.910127774978685e-05,0,0,39.85964912280702,475.4870916253907,HSP90AA1;EGF;ERBB2;EGFR
Reactome_2022,Signaling By ALK R-HSA-201556,4/26,7.765838501620809e-06,0.00010321049879573462,0,0,38.04593301435407,447.63993021619257,SRC;MYC;STAT3;HIF1A
Reactome_2022,VEGFR2 Mediated Vascular Permeability R-HSA-5218920,4/27,9.081876088944903e-06,0.00011723947688719624,0,0,36.389931350114416,422.45907432046346,HSP90AA1;AKT1;CTNNB1;MTOR
Reactome_2022,Keratinization R-HSA-6805567,8/208,9.105978787355048e-06,0.00011723947688719624,0,0,8.65978021978022,100.5104262794478,FLG;LCE2B;KRT2;KRT1;KRT14;DSG1;DSG3;LCE1C
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,10/354,1.024866923064954e-05,0.00012992159147777262,0,0,6.3878364253984845,73.38578167192169,JUN;CDKN2A;CDK2;CDK1;PTEN;AKT1;ATM;FOS;TP53;MTOR
Reactome_2022,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,5/59,1.0871997163476116e-05,0.0001357352373137018,0,0,19.54984239558708,223.4414074651456,H3C13;MYC;STAT3;CDK2;H3-3B
Reactome_2022,Regulation Of TP53 Activity R-HSA-5633007,7/157,1.3062662302896052e-05,0.00016065124981472158,0,0,10.018623188405796,112.6669578016381,CDKN2A;CDK2;CDK1;AKT1;ATM;TP53;MTOR
Reactome_2022,Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,3/10,1.3765887521568278e-05,0.00016681016643782737,0,0,88.8125,994.1064611567896,JUN;FOS;MAPK3
Reactome_2022,Nervous System Development R-HSA-9675108,12/545,1.5918345007444748e-05,0.00019009733748020973,0,0,5.012098078540467,55.37385173440623,CDC42;HSPA8;GSK3B;HSP90AA1;PTPRC;HSP90AB1;SRC;ERBB2;SOX10;EGFR;RHOA;MAPK3
Reactome_2022,Infectious Disease R-HSA-5663205,16/961,1.8918379427879944e-05,0.0002226963521224725,0,0,3.866845158411424,42.053397552403005,GSK3B;JUN;HSP90AA1;HSP90AB1;SRC;EGFR;NFKB1;CDC42;ACE2;CD4;H3C13;IL1B;AKT1;CTNNB1;EZH2;MAPK3
Reactome_2022,Costimulation By CD28 Family R-HSA-388841,5/68,2.1854956327136097e-05,0.0002536406199092978,0,0,16.749408983451538,179.73929512065823,CDC42;CD4;SRC;AKT1;MTOR
Reactome_2022,CD28 Co-Stimulation R-HSA-389356,4/34,2.3369824639037905e-05,0.0002674546597578782,0,0,27.889122807017543,297.41141598400975,CDC42;SRC;AKT1;MTOR
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,6/119,2.7902243904334692e-05,0.00031495135585166834,0,0,11.297744790179848,118.47722899421072,GSK3B;SRC;CDK1;AKT1;ESR1;MAPK3
Reactome_2022,HSF1-dependent Transactivation R-HSA-3371571,4/36,2.9459124081788508e-05,0.0003236575765785831,0,0,26.143421052631577,272.74141999386535,HSPA8;HSP90AA1;HSP90AB1;MTOR
Reactome_2022,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,4/36,2.9459124081788508e-05,0.0003236575765785831,0,0,26.143421052631577,272.74141999386535,MYC;ERBB2;ESR1;EGFR
Reactome_2022,ERBB2 Activates PTK6 Signaling R-HSA-8847993,3/13,3.245643490821255e-05,0.00034732600473204073,0,0,62.159375,642.4551717332324,EGF;ERBB2;EGFR
Reactome_2022,TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910,3/13,3.245643490821255e-05,0.00034732600473204073,0,0,62.159375,642.4551717332324,ERBB2;ESR1;EGFR
Reactome_2022,Formation Of Cornified Envelope R-HSA-6809371,5/74,3.299094607801039e-05,0.000348519738054879,0,0,15.28831329016343,157.76434574919315,LCE2B;FLG;DSG1;DSG3;LCE1C
Reactome_2022,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,4/38,3.663688398828788e-05,0.0003821366127385977,0,0,24.603095975232197,251.3072183176531,CASP3;CTNNB1;DSG1;DSG3
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,4/39,4.0669467715403326e-05,0.0004187125689532785,0,0,23.89894736842105,241.61914479203955,CDKN2A;CTNNB1;TP53;NFKB1
Reactome_2022,Constitutive Signaling By EGFRvIII R-HSA-5637810,3/14,4.115985204516451e-05,0.0004187125689532785,0,0,56.50568181818182,570.5970444206038,HSP90AA1;EGF;EGFR
Reactome_2022,Autophagy R-HSA-9612973,6/128,4.207778990319574e-05,0.00042283047414918645,0,0,10.459545214172396,105.39027834019994,HSPA8;HSP90AA1;HSP90AB1;SRC;ATM;MTOR
Reactome_2022,GRB2 Events In ERBB2 Signaling R-HSA-1963640,3/15,5.1265084949774006e-05,0.0005089449397423347,0,0,51.794270833333336,511.6497377189916,EGF;ERBB2;EGFR
Reactome_2022,Axon Guidance R-HSA-422475,11/519,5.193971938362766e-05,0.0005095039139536809,0,0,4.771899606299213,47.07682604551866,CDC42;HSPA8;GSK3B;HSP90AA1;PTPRC;HSP90AB1;SRC;ERBB2;EGFR;RHOA;MAPK3
Reactome_2022,TCF Dependent Signaling In Response To WNT R-HSA-201681,7/198,5.7835626514213086e-05,0.0005606653676201363,0,0,7.851695879808787,76.61610716751564,SOX2;GSK3B;H3C13;MYC;AKT1;CTNNB1;H3-3B
Reactome_2022,PI3K Events In ERBB2 Signaling R-HSA-1963642,3/16,6.286897987251736e-05,0.0006023725513366779,0,0,47.80769230769231,462.5134960896842,EGF;ERBB2;EGFR
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,8/277,7.05287379110516e-05,0.0006679963222839829,0,0,6.4159483639037544,61.333196158126576,EGF;SRC;ERBB2;FN1;CDK1;EGFR;FGF10;MAPK3
Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,5/87,7.192989084579653e-05,0.0006735253415560947,0,0,12.856123508043591,122.64508682920614,CDC42;HSP90AA1;HSP90AB1;SRC;MAPK3
Reactome_2022,Activation Of HOX Genes During Differentiation R-HSA-5619507,5/91,8.91282446077414e-05,0.0008235715380305789,0,0,12.255690252350322,114.28963394006702,JUN;H3C13;H3-3B;KDM6A;EZH2
Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,6/147,9.092643686485056e-05,0.0008235715380305789,0,0,9.041409288492336,84.13447034815457,CDKN2A;SRC;MYC;CDK2;CDK1;AKT1
Reactome_2022,Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382,3/18,9.095268199124112e-05,0.0008235715380305789,0,0,41.42916666666667,385.50548704840793,HSP90AA1;EGF;EGFR
Reactome_2022,Signaling By WNT R-HSA-195721,8/294,0.00010667415032372514,0.0009535254135736794,0,0,6.029355260124491,55.142865496995014,SOX2;GSK3B;H3C13;MYC;AKT1;CTNNB1;RHOA;H3-3B
Reactome_2022,Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,3/19,0.00010761876633780606,0.0009535254135736794,0,0,38.837890625,354.85852550299643,STAT3;FN1;MAPK3
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,5/95,0.00010932749137697812,0.0009583601371769146,0,0,11.708628841607563,106.7963083327556,SRC;CDKN2A;MYC;CTNNB1;TP53
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,5/96,0.00011488573693393584,0.0009964826024585595,0,0,11.579378068739771,105.0431678340306,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,Apoptotic Factor-Mediated Response R-HSA-111471,3/20,0.0001261560956566538,0.0010714413254846,0,0,36.5514705882353,328.1587580174437,CDKN2A;CASP3;MAPK3
Reactome_2022,Chaperone Mediated Autophagy R-HSA-9613829,3/20,0.0001261560956566538,0.0010714413254846,0,0,36.5514705882353,328.1587580174437,HSPA8;HSP90AA1;HSP90AB1
Reactome_2022,Apoptotic Execution Phase R-HSA-75153,4/52,0.00012742870133191422,0.0010714413254846,0,0,17.414912280701753,156.17612449806762,CASP3;DSG1;CTNNB1;DSG3
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,5/101,0.00014600357272669448,0.0011934665807027,0,0,10.973515070921986,96.9167624227922,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,Inflammasomes R-HSA-622312,3/21,0.00014665418694653583,0.0011934665807027,0,0,34.51909722222222,304.7150252794808,HSP90AB1;BCL2;NFKB1
Reactome_2022,SHC1 Events In ERBB2 Signaling R-HSA-1250196,3/21,0.00014665418694653583,0.0011934665807027,0,0,34.51909722222222,304.7150252794808,EGF;ERBB2;EGFR
Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,4/54,0.00014773494081515178,0.0011934665807027,0,0,16.716631578947368,147.4422089028019,CDC42;SERPINB2;IFNG;STAT3
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,5/102,0.00015293243913849674,0.0012234595131079,0,0,10.859837683702567,95.40925935655623,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,5/103,0.0001601100501725327,0.0012564826794492,0,0,10.748480243161094,93.93794638847623,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,5/103,0.0001601100501725327,0.0012564826794492,0,0,10.748480243161094,93.93794638847623,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,Meiotic Recombination R-HSA-912446,4/56,0.00017028392069143994,0.0013237165155636,0,0,16.072064777327935,139.47407554154114,H3C13;CDK2;ATM;H3-3B
Reactome_2022,Regulated Necrosis R-HSA-5218859,4/57,0.00018244398085530427,0.0013848908411751,0,0,15.768023833167826,135.74797972820028,HSP90AA1;CASP3;IL1B;TP53
Reactome_2022,Signaling By ERBB4 R-HSA-1236394,4/57,0.00018244398085530427,0.0013848908411751,0,0,15.768023833167826,135.74797972820028,SRC;EGF;ESR1;EGFR
Reactome_2022,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,5/106,0.00018319551175739323,0.0013848908411751,0,0,10.427638508531704,89.72937686026508,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,MyD88-independent TLR4 Cascade R-HSA-166166,5/107,0.0001914285928627822,0.0014339741865357,0,0,10.32488527325824,88.39129844908975,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,4/59,0.00020862556597536165,0.0015487159131864,0,0,15.19311004784689,128.76114370505445,HSP90AA1;HSP90AB1;CDK1;TP53
Reactome_2022,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,3/24,0.0002207869375035619,0.0016095728287219,0,0,29.583333333333332,249.04174198623193,JUN;CDKN2A;TP53
Reactome_2022,Signaling By EGFR In Cancer R-HSA-1643713,3/24,0.0002207869375035619,0.0016095728287219,0,0,29.583333333333332,249.04174198623193,HSP90AA1;EGF;EGFR
Reactome_2022,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,4/60,0.00022268361950765063,0.0016095728287219,0,0,14.921052631578949,125.48244980138006,H3C13;MYC;CTNNB1;H3-3B
Reactome_2022,Leishmania Infection R-HSA-9658195,7/247,0.00022822982223376928,0.0016353162914837,0,0,6.233106884057971,52.26558259084591,CDC42;JUN;HSP90AB1;SRC;IL1B;NFKB1;MAPK3
Reactome_2022,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,5/112,0.0002369109577859724,0.0016720232999237,0,0,9.839928415191888,82.14201216127458,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,Selective Autophagy R-HSA-9663891,4/61,0.00023741107535325115,0.0016720232999237,0,0,14.65854108956602,122.3360417840641,HSPA8;HSP90AA1;SRC;ATM
Reactome_2022,Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,3/25,0.00024999499059859726,0.0017076150757251,0,0,28.23721590909091,234.20143626014345,HSP90AB1;IL1B;NFKB1
Reactome_2022,MAP Kinase Activation R-HSA-450294,4/62,0.0002528265039301853,0.0017076150757251,0,0,14.40508166969147,119.31451214914696,JUN;FOS;NFKB1;MAPK3
Reactome_2022,Pre-NOTCH Transcription And Translation R-HSA-1912408,4/62,0.0002528265039301853,0.0017076150757251,0,0,14.40508166969147,119.31451214914696,JUN;H3C13;TP53;H3-3B
Reactome_2022,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,4/62,0.0002528265039301853,0.0017076150757251,0,0,14.40508166969147,119.31451214914696,CDC42;HSP90AA1;HSP90AB1;MAPK3
Reactome_2022,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,4/62,0.0002528265039301853,0.0017076150757251,0,0,14.40508166969147,119.31451214914696,JUN;ATM;FOS;TP53
Reactome_2022,Macroautophagy R-HSA-1632852,5/114,0.00025723894141643143,0.001709394255864,0,0,9.65840327932852,79.83158225725104,HSPA8;HSP90AA1;SRC;ATM;MTOR
Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,5/114,0.00025723894141643143,0.001709394255864,0,0,9.65840327932852,79.83158225725104,SRC;STAT3;FOS;RHOA;MAPK3
Reactome_2022,Attenuation Phase R-HSA-3371568,3/26,0.00028159031963469633,0.0018127376826483,0,0,27.008152173913043,220.79319187429456,HSPA8;HSP90AA1;HSP90AB1
Reactome_2022,Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400,3/26,0.00028159031963469633,0.0018127376826483,0,0,27.008152173913043,220.79319187429456,GSK3B;AKT1;MTOR
Reactome_2022,HDMs Demethylate Histones R-HSA-3214842,3/26,0.00028159031963469633,0.0018127376826483,0,0,27.008152173913043,220.79319187429456,KDM6B;H3C13;KDM6A
Reactome_2022,Pyroptosis R-HSA-5620971,3/26,0.00028159031963469633,0.0018127376826483,0,0,27.008152173913043,220.79319187429456,CASP3;IL1B;TP53
Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,6/182,0.0002908422636375355,0.0018577831413746,0,0,7.230571847507331,58.87659059136677,GSK3B;CDKN2A;MYC;ALB;STAT3;AKT1
Reactome_2022,p53-Dependent G1 DNA Damage Response R-HSA-69563,4/65,0.0003033879983785877,0.0019230131589535,0,0,13.694564279551336,110.9327912273597,CDKN2A;CDK2;ATM;TP53
Reactome_2022,G0 And Early G1 R-HSA-1538133,3/27,0.0003156541094587421,0.001970446865106,0,0,25.881510416666668,208.62732352770757,MYC;CDK2;CDK1
Reactome_2022,Integrin Signaling R-HSA-354192,3/27,0.0003156541094587421,0.001970446865106,0,0,25.881510416666668,208.62732352770757,SRC;FN1;AKT1
Reactome_2022,G1/S DNA Damage Checkpoints R-HSA-69615,4/67,0.0003408808478698484,0.0021119234484568,0,0,13.258479532163742,105.85540308411824,CDKN2A;CDK2;ATM;TP53
Reactome_2022,Biosynthesis Of EPA-derived SPMs R-HSA-9018679,2/6,0.00035915145937275825,0.0021601518432346,0,0,102.5618556701031,813.4966772432183,HPGD;PTGS2
Reactome_2022,CLEC7A/inflammasome Pathway R-HSA-5660668,2/6,0.00035915145937275825,0.0021601518432346,0,0,102.5618556701031,813.4966772432183,IL1B;NFKB1
Reactome_2022,PTK6 Promotes HIF1A Stabilization R-HSA-8857538,2/6,0.00035915145937275825,0.0021601518432346,0,0,102.5618556701031,813.4966772432183,HIF1A;EGFR
Reactome_2022,Uptake And Function Of Diphtheria Toxin R-HSA-5336415,2/6,0.00035915145937275825,0.0021601518432346,0,0,102.5618556701031,813.4966772432183,HSP90AA1;HSP90AB1
Reactome_2022,Interleukin-17 Signaling R-HSA-448424,4/69,0.0003815801788378721,0.002267053187296,0,0,12.849230769230768,101.13873111034364,JUN;FOS;NFKB1;MAPK3
Reactome_2022,RHO GTPase Effectors R-HSA-195258,7/269,0.00038242766144921985,0.002267053187296,0,0,5.703327248589446,44.8793169677743,CDC42;H3C13;SRC;CTNNB1;RHOA;H3-3B;MAPK3
Reactome_2022,FCERI Mediated MAPK Activation R-HSA-2871796,3/29,0.00039150511834186696,0.0023042872679549,0,0,23.888221153846153,187.41532497939392,JUN;FOS;MAPK3
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,7/271,0.00039980111018520994,0.0023364263460469,0,0,5.659543807641634,44.28334591533704,EGF;SRC;ERBB2;FN1;EGFR;FGF10;MAPK3
Reactome_2022,Activation Of BH3-only Proteins R-HSA-114452,3/30,0.0004334480544214506,0.0024976307471557,0,0,23.002314814814813,178.12391305752828,BCL2;AKT1;TP53
Reactome_2022,MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,3/30,0.0004334480544214506,0.0024976307471557,0,0,23.002314814814813,178.12391305752828,JUN;FOS;MAPK3
Reactome_2022,Deubiquitination R-HSA-5688426,7/279,0.0004757257641426084,0.0027173298703728,0,0,5.49084878516624,42.0086665596935,MYC;CDK1;PTEN;TP53;ESR1;HIF1A;RHOA
Reactome_2022,EGFR Downregulation R-HSA-182971,3/31,0.0004781709116554196,0.0027173298703728,0,0,22.1796875,169.57573972762742,CDC42;EGF;EGFR
Reactome_2022,Signaling By NTRKs R-HSA-166520,5/132,0.0005053587435124108,0.0028521616757138,0,0,8.281956776679511,62.86205614947841,SRC;STAT3;FOS;RHOA;MAPK3
Reactome_2022,Neutrophil Degranulation R-HSA-6798695,9/468,0.0005238895027409865,0.002907493961063,0,0,4.235729847494554,31.997676505316864,FLG2;HSPA8;HSP90AA1;PTPRC;HSP90AB1;KRT1;DSG1;NFKB1;RHOA
Reactome_2022,G-protein Beta:Gamma Signaling R-HSA-397795,3/32,0.0005257483012116406,0.002907493961063,0,0,21.41379310344828,161.6888700758816,CDC42;AKT1;RHOA
Reactome_2022,RNA Polymerase I Promoter Opening R-HSA-73728,3/32,0.0005257483012116406,0.002907493961063,0,0,21.41379310344828,161.6888700758816,H3C13;H3-3B;MAPK3
Reactome_2022,Negative Regulation Of FGFR1 Signaling R-HSA-5654726,3/33,0.000576253558460808,0.0031181656931926,0,0,20.698958333333337,154.3927599684108,SRC;MAPK3;FGF10
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,3/33,0.000576253558460808,0.0031181656931926,0,0,20.698958333333337,154.3927599684108,CDKN2A;TP53;MAPK3
Reactome_2022,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,3/33,0.000576253558460808,0.0031181656931926,0,0,20.698958333333337,154.3927599684108,SRC;FN1;MAPK3
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,5/136,0.0005789797949738829,0.0031181656931926,0,0,8.027448432678252,59.838551105879695,CDC42;H3C13;CDK2;TP53;H3-3B
Reactome_2022,Pre-NOTCH Expression And Processing R-HSA-1912422,4/78,0.0006085734176102123,0.0032562629617585,0,0,11.281365576102418,83.53166429522867,JUN;H3C13;TP53;H3-3B
Reactome_2022,EPHB-mediated Forward Signaling R-HSA-3928662,3/34,0.0006297587560245082,0.0033264180446422,0,0,20.030241935483872,147.62636309589882,CDC42;SRC;RHOA
Reactome_2022,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,3/34,0.0006297587560245082,0.0033264180446422,0,0,20.030241935483872,147.62636309589882,SRC;MAPK3;FGF10
Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,5/140,0.0006603784418167005,0.0034090945894751,0,0,7.7880220646178095,57.02932962916552,JUN;FOS;TP53;NFKB1;MAPK3
Reactome_2022,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,2/8,0.0006660973651765811,0.0034090945894751,0,0,68.36769759450172,500.0464475569458,MYC;CTNNB1
Reactome_2022,Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303,2/8,0.0006660973651765811,0.0034090945894751,0,0,68.36769759450172,500.0464475569458,EGF;EGFR
Reactome_2022,InlA-mediated Entry Of Listeria Monocytogenes Into Host Cells R-HSA-8876493,2/8,0.0006660973651765811,0.0034090945894751,0,0,68.36769759450172,500.0464475569458,SRC;CTNNB1
Reactome_2022,RUNX3 Regulates WNT Signaling R-HSA-8951430,2/8,0.0006660973651765811,0.0034090945894751,0,0,68.36769759450172,500.0464475569458,MYC;CTNNB1
Reactome_2022,Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505,3/35,0.0006863347161217998,0.0034909864573108,0,0,19.4033203125,141.33660106037408,CDC42;SERPINB2;IFNG
Reactome_2022,TP53 Regulates Metabolic Genes R-HSA-5628897,4/81,0.0007018342007309204,0.00354792258529,0,0,10.840191387559807,78.71944667705385,PTEN;AKT1;TP53;MTOR
Reactome_2022,Platelet Aggregation (Plug Formation) R-HSA-76009,3/36,0.0007460510234598187,0.0037484514837249,0,0,18.814393939393938,135.47711808178047,SRC;FN1;AKT1
Reactome_2022,MAP2K And MAPK Activation R-HSA-5674135,3/37,0.000808976037464977,0.0040399773022493,0,0,18.26011029411765,130.00726069671498,SRC;FN1;MAPK3
